orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original,motivo_rechazo
ORD-003816,1,P-0005,24,6.1,0,ORD-003816_P-0005_1_24_6.1,True,ORD-003816_P-0005_1_24_6.1,❌ Registro duplicado (CRÍTICO - ORD-003816_P-0005_1_24_6.1 ya existe en data limpia)
ORD-005439,1,P-0093,13,0.0,5,ORD-005439_P-0093_1_13_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000100,2,P-0042,-3,0.0,10,ORD-000100_P-0042_2_-3_0.0,False,,cantidad_unidades: debe ser > 0 (valor: -3) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002420,5,P-0087,22,3.65,0,ORD-002420_P-0087_5_22_3.65,True,ORD-002420_P-0087_5_22_3.65,❌ Registro duplicado (CRÍTICO - ORD-002420_P-0087_5_22_3.65 ya existe en data limpia)
ORD-002588,3,P-0064,-5,6.0,0,ORD-002588_P-0064_3_-5_6.0,False,,cantidad_unidades: debe ser > 0 (valor: -5)
ORD-003605,1,P-0067,7,6.27,0,ORD-003605_P-0067_1_7_6.27,True,ORD-003605_P-0067_1_7_6.27,❌ Registro duplicado (CRÍTICO - ORD-003605_P-0067_1_7_6.27 ya existe en data limpia)
ORD-004512,6,P-0064,11,0.0,8,ORD-004512_P-0064_6_11_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001734,2,P-0106,11,0.0,5,ORD-001734_P-0106_2_11_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001807,2,P-0005,10,0.0,8,ORD-001807_P-0005_2_10_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002497,1,P-0082,40,5.3,8,ORD-002497_P-0082_1_40_5.3,True,ORD-002497_P-0082_1_40_5.3,❌ Registro duplicado (CRÍTICO - ORD-002497_P-0082_1_40_5.3 ya existe en data limpia)
ORD-005014,2,P-0061,45,5.02,0,ORD-005014_P-0061_2_45_5.02,True,ORD-005014_P-0061_2_45_5.02,❌ Registro duplicado (CRÍTICO - ORD-005014_P-0061_2_45_5.02 ya existe en data limpia)
ORD-004452,1,P-0069,41,0.0,0,ORD-004452_P-0069_1_41_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002028,3,P-0092,6,6.2,15,ORD-002028_P-0092_3_6_6.2,True,ORD-002028_P-0092_3_6_6.2,❌ Registro duplicado (CRÍTICO - ORD-002028_P-0092_3_6_6.2 ya existe en data limpia)
ORD-003263,3,P-0067,-6,6.21,10,ORD-003263_P-0067_3_-6_6.21,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-000248,1,P-0038,29,5.51,8,ORD-000248_P-0038_1_29_5.51,True,ORD-000248_P-0038_1_29_5.51,❌ Registro duplicado (CRÍTICO - ORD-000248_P-0038_1_29_5.51 ya existe en data limpia)
ORD-003777,2,P-0028,-6,7.0,0,ORD-003777_P-0028_2_-6_7.0,False,,cantidad_unidades: debe ser > 0 (valor: -6)
ORD-001558,3,P-0049,32,2.46,0,ORD-001558_P-0049_3_32_2.46,True,ORD-001558_P-0049_3_32_2.46,❌ Registro duplicado (CRÍTICO - ORD-001558_P-0049_3_32_2.46 ya existe en data limpia)
ORD-002909,3,P-0111,29,3.77,0,ORD-002909_P-0111_3_29_3.77,True,ORD-002909_P-0111_3_29_3.77,❌ Registro duplicado (CRÍTICO - ORD-002909_P-0111_3_29_3.77 ya existe en data limpia)
ORD-000872,3,P-0005,34,0.0,10,ORD-000872_P-0005_3_34_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001380,2,P-0079,19,6.45,10,ORD-001380_P-0079_2_19_6.45,True,ORD-001380_P-0079_2_19_6.45,❌ Registro duplicado (CRÍTICO - ORD-001380_P-0079_2_19_6.45 ya existe en data limpia)
ORD-001094,3,P-0025,26,2.98,15,ORD-001094_P-0025_3_26_2.98,True,ORD-001094_P-0025_3_26_2.98,❌ Registro duplicado (CRÍTICO - ORD-001094_P-0025_3_26_2.98 ya existe en data limpia)
ORD-003871,3,P-0048,8,0.0,0,ORD-003871_P-0048_3_8_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003816,6,P-0117,1,4.17,15,ORD-003816_P-0117_6_1_4.17,True,ORD-003816_P-0117_6_1_4.17,❌ Registro duplicado (CRÍTICO - ORD-003816_P-0117_6_1_4.17 ya existe en data limpia)
ORD-001363,6,P-0023,-10,2.42,0,ORD-001363_P-0023_6_-10_2.42,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-000621,5,P-0026,2,0.0,8,ORD-000621_P-0026_5_2_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001190,1,P-0108,-4,2.27,0,ORD-001190_P-0108_1_-4_2.27,False,,cantidad_unidades: debe ser > 0 (valor: -4)
ORD-005088,3,P-0109,8,6.39,15,ORD-005088_P-0109_3_8_6.39,True,ORD-005088_P-0109_3_8_6.39,❌ Registro duplicado (CRÍTICO - ORD-005088_P-0109_3_8_6.39 ya existe en data limpia)
ORD-004776,5,P-0086,37,6.45,8,ORD-004776_P-0086_5_37_6.45,True,ORD-004776_P-0086_5_37_6.45,❌ Registro duplicado (CRÍTICO - ORD-004776_P-0086_5_37_6.45 ya existe en data limpia)
ORD-005319,1,P-0101,-10,4.84,8,ORD-005319_P-0101_1_-10_4.84,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-005340,2,P-0106,11,4.19,0,ORD-005340_P-0106_2_11_4.19,True,ORD-005340_P-0106_2_11_4.19,❌ Registro duplicado (CRÍTICO - ORD-005340_P-0106_2_11_4.19 ya existe en data limpia)
ORD-001889,5,P-0097,34,0.0,10,ORD-001889_P-0097_5_34_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004850,1,P-0037,1,7.6,8,ORD-004850_P-0037_1_1_7.6,True,ORD-004850_P-0037_1_1_7.6,❌ Registro duplicado (CRÍTICO - ORD-004850_P-0037_1_1_7.6 ya existe en data limpia)
ORD-000304,1,P-0004,12,5.55,0,ORD-000304_P-0004_1_12_5.55,True,ORD-000304_P-0004_1_12_5.55,❌ Registro duplicado (CRÍTICO - ORD-000304_P-0004_1_12_5.55 ya existe en data limpia)
ORD-001137,2,P-0104,25,0.0,0,ORD-001137_P-0104_2_25_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005192,1,P-0049,23,2.37,10,ORD-005192_P-0049_1_23_2.37,True,ORD-005192_P-0049_1_23_2.37,❌ Registro duplicado (CRÍTICO - ORD-005192_P-0049_1_23_2.37 ya existe en data limpia)
ORD-002201,5,P-0078,44,8.18,10,ORD-002201_P-0078_5_44_8.18,True,ORD-002201_P-0078_5_44_8.18,❌ Registro duplicado (CRÍTICO - ORD-002201_P-0078_5_44_8.18 ya existe en data limpia)
ORD-004813,3,P-0092,39,0.0,0,ORD-004813_P-0092_3_39_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004944,2,P-0080,36,0.0,15,ORD-004944_P-0080_2_36_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003258,1,P-0025,18,2.91,15,ORD-003258_P-0025_1_18_2.91,True,ORD-003258_P-0025_1_18_2.91,❌ Registro duplicado (CRÍTICO - ORD-003258_P-0025_1_18_2.91 ya existe en data limpia)
ORD-003674,4,P-0112,8,6.43,8,ORD-003674_P-0112_4_8_6.43,True,ORD-003674_P-0112_4_8_6.43,❌ Registro duplicado (CRÍTICO - ORD-003674_P-0112_4_8_6.43 ya existe en data limpia)
ORD-001558,1,P-0016,12,5.32,10,ORD-001558_P-0016_1_12_5.32,True,ORD-001558_P-0016_1_12_5.32,❌ Registro duplicado (CRÍTICO - ORD-001558_P-0016_1_12_5.32 ya existe en data limpia)
ORD-002133,5,P-0119,10,0.0,15,ORD-002133_P-0119_5_10_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004507,2,P-0010,35,0.0,10,ORD-004507_P-0010_2_35_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002862,1,P-0073,25,0.0,8,ORD-002862_P-0073_1_25_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003750,2,P-0037,17,0.0,0,ORD-003750_P-0037_2_17_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000503,3,P-0051,5,4.56,0,ORD-000503_P-0051_3_5_4.56,True,ORD-000503_P-0051_3_5_4.56,❌ Registro duplicado (CRÍTICO - ORD-000503_P-0051_3_5_4.56 ya existe en data limpia)
ORD-004408,2,P-0011,21,1.55,5,ORD-004408_P-0011_2_21_1.55,True,ORD-004408_P-0011_2_21_1.55,❌ Registro duplicado (CRÍTICO - ORD-004408_P-0011_2_21_1.55 ya existe en data limpia)
ORD-000366,4,P-0018,27,0.0,8,ORD-000366_P-0018_4_27_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001464,5,P-0027,14,3.76,5,ORD-001464_P-0027_5_14_3.76,True,ORD-001464_P-0027_5_14_3.76,❌ Registro duplicado (CRÍTICO - ORD-001464_P-0027_5_14_3.76 ya existe en data limpia)
ORD-000661,2,P-0035,33,0.0,0,ORD-000661_P-0035_2_33_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003891,1,P-0025,-10,2.94,0,ORD-003891_P-0025_1_-10_2.94,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-003323,2,P-0061,21,5.12,0,ORD-003323_P-0061_2_21_5.12,True,ORD-003323_P-0061_2_21_5.12,❌ Registro duplicado (CRÍTICO - ORD-003323_P-0061_2_21_5.12 ya existe en data limpia)
ORD-005208,3,P-0089,46,0.0,5,ORD-005208_P-0089_3_46_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001165,4,P-0082,17,0.0,8,ORD-001165_P-0082_4_17_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002162,2,P-0030,38,0.0,10,ORD-002162_P-0030_2_38_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004396,1,P-0052,-10,3.85,0,ORD-004396_P-0052_1_-10_3.85,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-000652,3,P-0094,-7,5.65,0,ORD-000652_P-0094_3_-7_5.65,False,,cantidad_unidades: debe ser > 0 (valor: -7)
ORD-002054,5,P-0073,32,0.0,0,ORD-002054_P-0073_5_32_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001377,2,P-0103,15,0.0,8,ORD-001377_P-0103_2_15_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001741,3,P-0079,1,6.88,0,ORD-001741_P-0079_3_1_6.88,True,ORD-001741_P-0079_3_1_6.88,❌ Registro duplicado (CRÍTICO - ORD-001741_P-0079_3_1_6.88 ya existe en data limpia)
ORD-000929,5,P-0037,-7,7.57,0,ORD-000929_P-0037_5_-7_7.57,False,,cantidad_unidades: debe ser > 0 (valor: -7)
ORD-000825,3,P-0074,46,7.27,0,ORD-000825_P-0074_3_46_7.27,True,ORD-000825_P-0074_3_46_7.27,❌ Registro duplicado (CRÍTICO - ORD-000825_P-0074_3_46_7.27 ya existe en data limpia)
ORD-004780,1,P-0110,24,0.0,0,ORD-004780_P-0110_1_24_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000244,5,P-0117,-10,4.32,10,ORD-000244_P-0117_5_-10_4.32,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-000658,4,P-0042,47,0.0,0,ORD-000658_P-0042_4_47_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002291,3,P-0073,9,5.22,0,ORD-002291_P-0073_3_9_5.22,True,ORD-002291_P-0073_3_9_5.22,❌ Registro duplicado (CRÍTICO - ORD-002291_P-0073_3_9_5.22 ya existe en data limpia)
ORD-004202,1,P-0063,-9,4.99,15,ORD-004202_P-0063_1_-9_4.99,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-002403,1,P-0081,-7,7.35,0,ORD-002403_P-0081_1_-7_7.35,False,,cantidad_unidades: debe ser > 0 (valor: -7)
ORD-001501,2,P-0116,18,3.89,0,ORD-001501_P-0116_2_18_3.89,True,ORD-001501_P-0116_2_18_3.89,❌ Registro duplicado (CRÍTICO - ORD-001501_P-0116_2_18_3.89 ya existe en data limpia)
ORD-002585,4,P-0094,10,0.0,0,ORD-002585_P-0094_4_10_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004373,3,P-0010,38,0.0,8,ORD-004373_P-0010_3_38_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005117,2,P-0117,45,4.51,5,ORD-005117_P-0117_2_45_4.51,True,ORD-005117_P-0117_2_45_4.51,❌ Registro duplicado (CRÍTICO - ORD-005117_P-0117_2_45_4.51 ya existe en data limpia)
ORD-000586,6,P-0111,36,0.0,0,ORD-000586_P-0111_6_36_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000812,2,P-0014,28,3.24,10,ORD-000812_P-0014_2_28_3.24,True,ORD-000812_P-0014_2_28_3.24,❌ Registro duplicado (CRÍTICO - ORD-000812_P-0014_2_28_3.24 ya existe en data limpia)
ORD-004521,4,P-0018,14,2.78,0,ORD-004521_P-0018_4_14_2.78,True,ORD-004521_P-0018_4_14_2.78,❌ Registro duplicado (CRÍTICO - ORD-004521_P-0018_4_14_2.78 ya existe en data limpia)
ORD-004564,2,P-0001,-9,7.74,8,ORD-004564_P-0001_2_-9_7.74,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-005130,3,P-0113,-10,2.55,0,ORD-005130_P-0113_3_-10_2.55,False,,cantidad_unidades: debe ser > 0 (valor: -10)
ORD-004521,5,P-0035,3,6.25,10,ORD-004521_P-0035_5_3_6.25,True,ORD-004521_P-0035_5_3_6.25,❌ Registro duplicado (CRÍTICO - ORD-004521_P-0035_5_3_6.25 ya existe en data limpia)
ORD-001000,4,P-0999,33,0.0,0,ORD-001000_P-0999_4_33_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001464,4,P-0111,47,3.6,0,ORD-001464_P-0111_4_47_3.6,True,ORD-001464_P-0111_4_47_3.6,❌ Registro duplicado (CRÍTICO - ORD-001464_P-0111_4_47_3.6 ya existe en data limpia)
ORD-001930,4,P-0048,42,1.67,8,ORD-001930_P-0048_4_42_1.67,True,ORD-001930_P-0048_4_42_1.67,❌ Registro duplicado (CRÍTICO - ORD-001930_P-0048_4_42_1.67 ya existe en data limpia)
ORD-002816,1,P-0076,29,0.0,10,ORD-002816_P-0076_1_29_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003816,5,P-0047,7,6.81,0,ORD-003816_P-0047_5_7_6.81,True,ORD-003816_P-0047_5_7_6.81,❌ Registro duplicado (CRÍTICO - ORD-003816_P-0047_5_7_6.81 ya existe en data limpia)
ORD-004469,5,P-0068,6,1.51,15,ORD-004469_P-0068_5_6_1.51,True,ORD-004469_P-0068_5_6_1.51,❌ Registro duplicado (CRÍTICO - ORD-004469_P-0068_5_6_1.51 ya existe en data limpia)
ORD-004021,6,P-0021,-3,3.67,8,ORD-004021_P-0021_6_-3_3.67,False,,cantidad_unidades: debe ser > 0 (valor: -3)
ORD-005498,2,P-0096,1,0.0,5,ORD-005498_P-0096_2_1_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002095,3,P-0093,1,0.0,15,ORD-002095_P-0093_3_1_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002941,4,P-0033,16,0.0,8,ORD-002941_P-0033_4_16_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002420,3,P-0002,6,8.25,15,ORD-002420_P-0002_3_6_8.25,True,ORD-002420_P-0002_3_6_8.25,❌ Registro duplicado (CRÍTICO - ORD-002420_P-0002_3_6_8.25 ya existe en data limpia)
ORD-001449,2,P-0055,1,0.0,10,ORD-001449_P-0055_2_1_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004626,3,P-0063,11,4.71,15,ORD-004626_P-0063_3_11_4.71,True,ORD-004626_P-0063_3_11_4.71,❌ Registro duplicado (CRÍTICO - ORD-004626_P-0063_3_11_4.71 ya existe en data limpia)
ORD-004850,4,P-0028,19,7.2,15,ORD-004850_P-0028_4_19_7.2,True,ORD-004850_P-0028_4_19_7.2,❌ Registro duplicado (CRÍTICO - ORD-004850_P-0028_4_19_7.2 ya existe en data limpia)
ORD-004664,1,P-0032,39,0.0,0,ORD-004664_P-0032_1_39_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005360,3,P-0060,24,0.0,0,ORD-005360_P-0060_3_24_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001430,5,P-0105,27,0.0,5,ORD-001430_P-0105_5_27_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002538,2,P-0018,16,0.0,15,ORD-002538_P-0018_2_16_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000948,3,P-0104,-1,3.87,0,ORD-000948_P-0104_3_-1_3.87,True,ORD-000948_P-0104_3_-1_3.87,❌ Registro duplicado (CRÍTICO - ORD-000948_P-0104_3_-1_3.87 ya existe en data limpia) | cantidad_unidades: debe ser > 0 (valor: -1)
ORD-004850,6,P-0026,20,8.15,0,ORD-004850_P-0026_6_20_8.15,True,ORD-004850_P-0026_6_20_8.15,❌ Registro duplicado (CRÍTICO - ORD-004850_P-0026_6_20_8.15 ya existe en data limpia)
ORD-005221,1,P-0071,42,8.88,0,ORD-005221_P-0071_1_42_8.88,True,ORD-005221_P-0071_1_42_8.88,❌ Registro duplicado (CRÍTICO - ORD-005221_P-0071_1_42_8.88 ya existe en data limpia)
ORD-001965,4,P-0042,-11,2.48,0,ORD-001965_P-0042_4_-11_2.48,False,,cantidad_unidades: debe ser > 0 (valor: -11)
ORD-000098,1,P-0008,31,3.55,8,ORD-000098_P-0008_1_31_3.55,True,ORD-000098_P-0008_1_31_3.55,❌ Registro duplicado (CRÍTICO - ORD-000098_P-0008_1_31_3.55 ya existe en data limpia)
ORD-003013,1,P-0003,22,0.0,8,ORD-003013_P-0003_1_22_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004390,1,P-0062,9,2.44,0,ORD-004390_P-0062_1_9_2.44,True,ORD-004390_P-0062_1_9_2.44,❌ Registro duplicado (CRÍTICO - ORD-004390_P-0062_1_9_2.44 ya existe en data limpia)
ORD-005066,2,P-0057,7,7.15,0,ORD-005066_P-0057_2_7_7.15,True,ORD-005066_P-0057_2_7_7.15,❌ Registro duplicado (CRÍTICO - ORD-005066_P-0057_2_7_7.15 ya existe en data limpia)
ORD-002585,3,P-0092,-1,5.82,0,ORD-002585_P-0092_3_-1_5.82,False,,cantidad_unidades: debe ser > 0 (valor: -1)
ORD-000376,1,P-0086,9,6.53,5,ORD-000376_P-0086_1_9_6.53,True,ORD-000376_P-0086_1_9_6.53,❌ Registro duplicado (CRÍTICO - ORD-000376_P-0086_1_9_6.53 ya existe en data limpia)
ORD-002379,5,P-0111,1,3.64,5,ORD-002379_P-0111_5_1_3.64,True,ORD-002379_P-0111_5_1_3.64,❌ Registro duplicado (CRÍTICO - ORD-002379_P-0111_5_1_3.64 ya existe en data limpia)
ORD-004920,2,P-0093,41,0.0,5,ORD-004920_P-0093_2_41_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000503,1,P-0008,7,0.0,0,ORD-000503_P-0008_1_7_0.0,True,ORD-000503_P-0008_1_7_0.0,❌ Registro duplicado (CRÍTICO - ORD-000503_P-0008_1_7_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004382,2,P-0082,11,5.05,8,ORD-004382_P-0082_2_11_5.05,True,ORD-004382_P-0082_2_11_5.05,❌ Registro duplicado (CRÍTICO - ORD-004382_P-0082_2_11_5.05 ya existe en data limpia)
ORD-002759,2,P-0027,-11,3.95,15,ORD-002759_P-0027_2_-11_3.95,True,ORD-002759_P-0027_2_-11_3.95,❌ Registro duplicado (CRÍTICO - ORD-002759_P-0027_2_-11_3.95 ya existe en data limpia) | cantidad_unidades: debe ser > 0 (valor: -11)
ORD-002214,5,P-0036,12,3.2,0,ORD-002214_P-0036_5_12_3.2,True,ORD-002214_P-0036_5_12_3.2,❌ Registro duplicado (CRÍTICO - ORD-002214_P-0036_5_12_3.2 ya existe en data limpia)
ORD-000512,3,P-0008,9,0.0,10,ORD-000512_P-0008_3_9_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001358,2,P-0086,22,0.0,0,ORD-001358_P-0086_2_22_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003731,1,P-0120,-9,5.06,8,ORD-003731_P-0120_1_-9_5.06,False,,cantidad_unidades: debe ser > 0 (valor: -9)
ORD-003605,2,P-0015,28,3.28,0,ORD-003605_P-0015_2_28_3.28,True,ORD-003605_P-0015_2_28_3.28,❌ Registro duplicado (CRÍTICO - ORD-003605_P-0015_2_28_3.28 ya existe en data limpia)
ORD-004342,3,P-0030,-12,2.25,5,ORD-004342_P-0030_3_-12_2.25,True,ORD-004342_P-0030_3_-12_2.25,❌ Registro duplicado (CRÍTICO - ORD-004342_P-0030_3_-12_2.25 ya existe en data limpia) | cantidad_unidades: debe ser > 0 (valor: -12)
ORD-002214,3,P-0061,30,5.29,0,ORD-002214_P-0061_3_30_5.29,True,ORD-002214_P-0061_3_30_5.29,❌ Registro duplicado (CRÍTICO - ORD-002214_P-0061_3_30_5.29 ya existe en data limpia)
ORD-003600,1,P-0096,39,0.0,10,ORD-003600_P-0096_1_39_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000140,2,P-0004,43,5.47,15,ORD-000140_P-0004_2_43_5.47,True,ORD-000140_P-0004_2_43_5.47,❌ Registro duplicado (CRÍTICO - ORD-000140_P-0004_2_43_5.47 ya existe en data limpia)
ORD-005592,2,P-0111,-7,3.86,15,ORD-005592_P-0111_2_-7_3.86,False,,cantidad_unidades: debe ser > 0 (valor: -7)
ORD-001839,1,P-0070,19,0.0,0,ORD-001839_P-0070_1_19_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001500,5,P-0044,26,0.0,0,ORD-001500_P-0044_5_26_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001464,2,P-0064,40,5.9,8,ORD-001464_P-0064_2_40_5.9,True,ORD-001464_P-0064_2_40_5.9,❌ Registro duplicado (CRÍTICO - ORD-001464_P-0064_2_40_5.9 ya existe en data limpia)
ORD-004182,3,P-0010,11,6.15,10,ORD-004182_P-0010_3_11_6.15,True,ORD-004182_P-0010_3_11_6.15,❌ Registro duplicado (CRÍTICO - ORD-004182_P-0010_3_11_6.15 ya existe en data limpia)
ORD-001121,2,P-0072,46,2.96,15,ORD-001121_P-0072_2_46_2.96,True,ORD-001121_P-0072_2_46_2.96,❌ Registro duplicado (CRÍTICO - ORD-001121_P-0072_2_46_2.96 ya existe en data limpia)
ORD-004342,2,P-0101,21,4.6,0,ORD-004342_P-0101_2_21_4.6,True,ORD-004342_P-0101_2_21_4.6,❌ Registro duplicado (CRÍTICO - ORD-004342_P-0101_2_21_4.6 ya existe en data limpia)
ORD-005519,2,P-0082,30,5.28,5,ORD-005519_P-0082_2_30_5.28,True,ORD-005519_P-0082_2_30_5.28,❌ Registro duplicado (CRÍTICO - ORD-005519_P-0082_2_30_5.28 ya existe en data limpia)
ORD-005512,1,P-0081,32,6.99,0,ORD-005512_P-0081_1_32_6.99,True,ORD-005512_P-0081_1_32_6.99,❌ Registro duplicado (CRÍTICO - ORD-005512_P-0081_1_32_6.99 ya existe en data limpia)
ORD-000111,4,P-0075,-6,0.0,0,ORD-000111_P-0075_4_-6_0.0,False,,cantidad_unidades: debe ser > 0 (valor: -6) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004874,1,P-0001,16,0.0,0,ORD-004874_P-0001_1_16_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-004701,6,P-0084,47,0.0,0,ORD-004701_P-0084_6_47_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001270,3,P-0046,10,3.12,5,ORD-001270_P-0046_3_10_3.12,True,ORD-001270_P-0046_3_10_3.12,❌ Registro duplicado (CRÍTICO - ORD-001270_P-0046_3_10_3.12 ya existe en data limpia)
ORD-000905,3,P-0060,13,4.13,0,ORD-000905_P-0060_3_13_4.13,True,ORD-000905_P-0060_3_13_4.13,❌ Registro duplicado (CRÍTICO - ORD-000905_P-0060_3_13_4.13 ya existe en data limpia)
ORD-000304,2,P-0089,37,6.93,15,ORD-000304_P-0089_2_37_6.93,True,ORD-000304_P-0089_2_37_6.93,❌ Registro duplicado (CRÍTICO - ORD-000304_P-0089_2_37_6.93 ya existe en data limpia)
ORD-001696,4,P-0008,18,0.0,10,ORD-001696_P-0008_4_18_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-003285,3,P-0120,10,0.0,10,ORD-003285_P-0120_3_10_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-000140,4,P-0119,25,4.61,10,ORD-000140_P-0119_4_25_4.61,True,ORD-000140_P-0119_4_25_4.61,❌ Registro duplicado (CRÍTICO - ORD-000140_P-0119_4_25_4.61 ya existe en data limpia)
ORD-001644,1,P-0021,10,3.9,0,ORD-001644_P-0021_1_10_3.9,True,ORD-001644_P-0021_1_10_3.9,❌ Registro duplicado (CRÍTICO - ORD-001644_P-0021_1_10_3.9 ya existe en data limpia)
ORD-003466,4,P-0044,-1,1.81,15,ORD-003466_P-0044_4_-1_1.81,False,,cantidad_unidades: debe ser > 0 (valor: -1)
ORD-001299,4,P-0012,33,0.0,0,ORD-001299_P-0012_4_33_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-005123,4,P-0064,28,6.19,8,ORD-005123_P-0064_4_28_6.19,True,ORD-005123_P-0064_4_28_6.19,❌ Registro duplicado (CRÍTICO - ORD-005123_P-0064_4_28_6.19 ya existe en data limpia)
ORD-000506,4,P-0098,33,4.61,0,ORD-000506_P-0098_4_33_4.61,True,ORD-000506_P-0098_4_33_4.61,❌ Registro duplicado (CRÍTICO - ORD-000506_P-0098_4_33_4.61 ya existe en data limpia)
ORD-005192,5,P-0073,27,0.0,15,ORD-005192_P-0073_5_27_0.0,True,ORD-005192_P-0073_5_27_0.0,❌ Registro duplicado (CRÍTICO - ORD-005192_P-0073_5_27_0.0 ya existe en data limpia) | precio_unitario: debe ser > 0 (valor: 0.0)
ORD-001218,4,P-0101,46,4.87,0,ORD-001218_P-0101_4_46_4.87,True,ORD-001218_P-0101_4_46_4.87,❌ Registro duplicado (CRÍTICO - ORD-001218_P-0101_4_46_4.87 ya existe en data limpia)
ORD-001079,3,P-0040,27,0.0,0,ORD-001079_P-0040_3_27_0.0,False,,precio_unitario: debe ser > 0 (valor: 0.0)
ORD-002379,3,P-0019,45,3.38,8,ORD-002379_P-0019_3_45_3.38,True,ORD-002379_P-0019_3_45_3.38,❌ Registro duplicado (CRÍTICO - ORD-002379_P-0019_3_45_3.38 ya existe en data limpia)
ORD-002497,3,P-0049,37,2.35,5,ORD-002497_P-0049_3_37_2.35,True,ORD-002497_P-0049_3_37_2.35,❌ Registro duplicado (CRÍTICO - ORD-002497_P-0049_3_37_2.35 ya existe en data limpia)
ORD-001791,2,P-0025,-9,2.96,5,ORD-001791_P-0025_2_-9_2.96,False,,cantidad_unidades: debe ser > 0 (valor: -9)
