orden_id,linea,producto_id,cantidad_unidades,precio_unitario,descuento_pct,new_key,es_duplicado,new_key_original
ORD-002120,2,P-0041,33,6.64,0,ORD-002120_P-0041_2_33_6.64,False,
ORD-001870,5,P-0013,40,2.74,0,ORD-001870_P-0013_5_40_2.74,False,
ORD-001222,2,P-0092,31,6.38,15,ORD-001222_P-0092_2_31_6.38,False,
ORD-002539,1,P-0117,44,4.44,8,ORD-002539_P-0117_1_44_4.44,False,
ORD-002179,1,P-0050,9,4.15,5,ORD-002179_P-0050_1_9_4.15,False,
ORD-005405,3,P-0090,47,7.39,0,ORD-005405_P-0090_3_47_7.39,False,
ORD-004220,2,P-0015,12,3.25,0,ORD-004220_P-0015_2_12_3.25,False,
ORD-001499,4,P-0108,31,2.11,10,ORD-001499_P-0108_4_31_2.11,False,
ORD-003930,3,P-0042,44,2.53,15,ORD-003930_P-0042_3_44_2.53,False,
ORD-005107,1,P-0086,44,6.45,0,ORD-005107_P-0086_1_44_6.45,False,
ORD-002767,3,P-0086,24,6.58,10,ORD-002767_P-0086_3_24_6.58,False,
ORD-004834,4,P-0034,11,8.13,0,ORD-004834_P-0034_4_11_8.13,False,
ORD-002055,6,P-0034,38,7.71,0,ORD-002055_P-0034_6_38_7.71,False,
ORD-002081,2,P-0079,7,6.65,5,ORD-002081_P-0079_2_7_6.65,False,
ORD-003813,3,P-0059,40,6.2,0,ORD-003813_P-0059_3_40_6.2,False,
ORD-003901,1,P-0097,39,5.9,0,ORD-003901_P-0097_1_39_5.9,False,
ORD-002935,2,P-0039,2,6.78,0,ORD-002935_P-0039_2_2_6.78,False,
ORD-003390,1,P-0100,18,5.45,0,ORD-003390_P-0100_1_18_5.45,False,
ORD-004343,6,P-0032,11,6.21,0,ORD-004343_P-0032_6_11_6.21,False,
ORD-000782,4,P-0079,6,6.78,0,ORD-000782_P-0079_4_6_6.78,False,
ORD-000357,4,P-0027,36,3.96,8,ORD-000357_P-0027_4_36_3.96,False,
ORD-005465,4,P-0080,34,4.3,15,ORD-005465_P-0080_4_34_4.3,False,
ORD-004463,1,P-0070,12,1.59,0,ORD-004463_P-0070_1_12_1.59,False,
ORD-003674,4,P-0112,8,6.43,8,ORD-003674_P-0112_4_8_6.43,False,
ORD-001288,1,P-0074,5,7.14,8,ORD-001288_P-0074_1_5_7.14,False,
ORD-000207,3,P-0058,2,6.27,0,ORD-000207_P-0058_3_2_6.27,False,
ORD-004938,5,P-0058,5,6.28,15,ORD-004938_P-0058_5_5_6.28,False,
ORD-003299,1,P-0016,41,5.37,0,ORD-003299_P-0016_1_41_5.37,False,
ORD-003366,5,P-0069,43,1.49,0,ORD-003366_P-0069_5_43_1.49,False,
ORD-004960,6,P-0047,2,6.76,0,ORD-004960_P-0047_6_2_6.76,False,
ORD-002998,1,P-0030,27,2.4,15,ORD-002998_P-0030_1_27_2.4,False,
ORD-002596,5,P-0010,35,6.31,15,ORD-002596_P-0010_5_35_6.31,False,
ORD-003470,2,P-0005,7,5.8,8,ORD-003470_P-0005_2_7_5.8,False,
ORD-001552,1,P-0106,19,4.22,15,ORD-001552_P-0106_1_19_4.22,False,
ORD-000262,1,P-0044,13,1.94,5,ORD-000262_P-0044_1_13_1.94,False,
ORD-001535,3,P-0006,35,4.65,15,ORD-001535_P-0006_3_35_4.65,False,
ORD-003791,2,P-0011,4,1.52,0,ORD-003791_P-0011_2_4_1.52,False,
ORD-001803,2,P-0079,18,6.28,5,ORD-001803_P-0079_2_18_6.28,False,
ORD-002946,1,P-0047,1,6.5,0,ORD-002946_P-0047_1_1_6.5,False,
ORD-001893,4,P-0040,30,6.88,0,ORD-001893_P-0040_4_30_6.88,False,
ORD-001055,1,P-0042,14,2.55,0,ORD-001055_P-0042_1_14_2.55,False,
ORD-002631,1,P-0071,11,9.0,0,ORD-002631_P-0071_1_11_9.0,False,
ORD-004672,1,P-0092,9,5.89,0,ORD-004672_P-0092_1_9_5.89,False,
ORD-005495,3,P-0118,14,4.65,0,ORD-005495_P-0118_3_14_4.65,False,
ORD-004982,2,P-0058,10,6.16,15,ORD-004982_P-0058_2_10_6.16,False,
ORD-004465,3,P-0016,25,4.94,0,ORD-004465_P-0016_3_25_4.94,False,
ORD-000568,3,P-0047,28,6.7,0,ORD-000568_P-0047_3_28_6.7,False,
ORD-004403,4,P-0050,37,4.18,0,ORD-004403_P-0050_4_37_4.18,False,
ORD-002285,1,P-0095,29,4.15,15,ORD-002285_P-0095_1_29_4.15,False,
ORD-000951,3,P-0063,37,4.86,5,ORD-000951_P-0063_3_37_4.86,False,
ORD-005062,2,P-0061,27,5.23,5,ORD-005062_P-0061_2_27_5.23,False,
ORD-000513,1,P-0111,13,3.72,15,ORD-000513_P-0111_1_13_3.72,False,
ORD-001702,1,P-0067,41,6.55,5,ORD-001702_P-0067_1_41_6.55,False,
ORD-002130,1,P-0063,22,4.75,0,ORD-002130_P-0063_1_22_4.75,False,
ORD-005431,1,P-0040,10,6.51,15,ORD-005431_P-0040_1_10_6.51,False,
ORD-002290,5,P-0040,36,6.37,5,ORD-002290_P-0040_5_36_6.37,False,
ORD-003907,1,P-0048,46,1.66,10,ORD-003907_P-0048_1_46_1.66,False,
ORD-001025,2,P-0054,26,5.01,15,ORD-001025_P-0054_2_26_5.01,False,
ORD-001549,1,P-0052,20,3.7,5,ORD-001549_P-0052_1_20_3.7,False,
ORD-002306,1,P-0079,46,6.63,0,ORD-002306_P-0079_1_46_6.63,False,
ORD-003981,3,P-0087,7,3.82,10,ORD-003981_P-0087_3_7_3.82,False,
ORD-000914,1,P-0099,39,4.48,5,ORD-000914_P-0099_1_39_4.48,False,
ORD-000203,3,P-0017,7,3.51,0,ORD-000203_P-0017_3_7_3.51,False,
ORD-000042,1,P-0115,18,2.6,0,ORD-000042_P-0115_1_18_2.6,False,
ORD-002058,5,P-0046,1,2.95,15,ORD-002058_P-0046_5_1_2.95,False,
ORD-000795,3,P-0114,43,3.8,10,ORD-000795_P-0114_3_43_3.8,False,
ORD-004135,1,P-0035,29,6.08,0,ORD-004135_P-0035_1_29_6.08,False,
ORD-001632,3,P-0038,6,5.38,8,ORD-001632_P-0038_3_6_5.38,False,
ORD-003618,2,P-0098,44,4.58,0,ORD-003618_P-0098_2_44_4.58,False,
ORD-002359,4,P-0063,20,4.8,10,ORD-002359_P-0063_4_20_4.8,False,
ORD-004169,4,P-0048,4,1.65,0,ORD-004169_P-0048_4_4_1.65,False,
ORD-001535,4,P-0034,6,7.48,10,ORD-001535_P-0034_4_6_7.48,False,
ORD-002105,1,P-0068,36,1.46,5,ORD-002105_P-0068_1_36_1.46,False,
ORD-002137,1,P-0060,40,4.2,0,ORD-002137_P-0060_1_40_4.2,False,
ORD-001077,1,P-0016,1,5.11,0,ORD-001077_P-0016_1_1_5.11,False,
ORD-005269,3,P-0997,47,6.13,5,ORD-005269_P-0997_3_47_6.13,False,
ORD-001976,2,P-0030,25,2.3,0,ORD-001976_P-0030_2_25_2.3,False,
ORD-004477,1,P-0024,10,3.03,0,ORD-004477_P-0024_1_10_3.03,False,
ORD-001126,1,P-0059,47,6.24,0,ORD-001126_P-0059_1_47_6.24,False,
ORD-005194,5,P-0075,25,5.48,0,ORD-005194_P-0075_5_25_5.48,False,
ORD-001321,2,P-0055,48,4.82,15,ORD-001321_P-0055_2_48_4.82,False,
ORD-001017,4,P-0064,48,5.9,10,ORD-001017_P-0064_4_48_5.9,False,
ORD-000998,4,P-0109,28,5.92,0,ORD-000998_P-0109_4_28_5.92,False,
ORD-003119,5,P-0120,12,4.91,8,ORD-003119_P-0120_5_12_4.91,False,
ORD-002265,1,P-0047,43,6.61,10,ORD-002265_P-0047_1_43_6.61,False,
ORD-003745,1,P-0049,8,2.49,8,ORD-003745_P-0049_1_8_2.49,False,
ORD-002682,6,P-0060,16,4.13,10,ORD-002682_P-0060_6_16_4.13,False,
ORD-002824,1,P-0105,39,4.26,15,ORD-002824_P-0105_1_39_4.26,False,
ORD-005254,1,P-0079,42,6.56,0,ORD-005254_P-0079_1_42_6.56,False,
ORD-004836,2,P-0014,40,3.4,0,ORD-004836_P-0014_2_40_3.4,False,
ORD-003942,2,P-0077,1,3.55,5,ORD-003942_P-0077_2_1_3.55,False,
ORD-002604,3,P-0044,45,1.94,0,ORD-002604_P-0044_3_45_1.94,False,
ORD-004902,3,P-0088,16,4.49,8,ORD-004902_P-0088_3_16_4.49,False,
ORD-003405,1,P-0022,40,1.73,10,ORD-003405_P-0022_1_40_1.73,False,
ORD-005048,4,P-0004,11,5.65,8,ORD-005048_P-0004_4_11_5.65,False,
ORD-000605,2,P-0053,16,7.75,0,ORD-000605_P-0053_2_16_7.75,False,
ORD-004569,1,P-0090,47,6.84,0,ORD-004569_P-0090_1_47_6.84,False,
ORD-002037,4,P-0050,20,4.21,5,ORD-002037_P-0050_4_20_4.21,False,
ORD-000497,4,P-0044,35,1.81,0,ORD-000497_P-0044_4_35_1.81,False,
ORD-001587,2,P-0050,24,4.19,15,ORD-001587_P-0050_2_24_4.19,False,
ORD-003770,2,P-0034,12,7.98,5,ORD-003770_P-0034_2_12_7.98,False,
ORD-000257,2,P-0088,39,4.63,15,ORD-000257_P-0088_2_39_4.63,False,
ORD-001067,1,P-0048,4,1.56,15,ORD-001067_P-0048_1_4_1.56,False,
ORD-002641,2,P-0047,41,6.66,0,ORD-002641_P-0047_2_41_6.66,False,
ORD-003635,2,P-0120,46,4.66,0,ORD-003635_P-0120_2_46_4.66,False,
ORD-002174,2,P-0083,5,3.76,8,ORD-002174_P-0083_2_5_3.76,False,
ORD-001733,5,P-0105,14,3.96,0,ORD-001733_P-0105_5_14_3.96,False,
ORD-005518,1,P-0065,24,6.1,8,ORD-005518_P-0065_1_24_6.1,False,
ORD-001566,1,P-0032,29,6.17,10,ORD-001566_P-0032_1_29_6.17,False,
ORD-001245,2,P-0020,29,3.36,0,ORD-001245_P-0020_2_29_3.36,False,
ORD-003766,1,P-0047,48,6.61,0,ORD-003766_P-0047_1_48_6.61,False,
ORD-003602,6,P-0070,46,1.59,15,ORD-003602_P-0070_6_46_1.59,False,
ORD-003096,3,P-0058,13,5.94,0,ORD-003096_P-0058_3_13_5.94,False,
ORD-000369,3,P-0082,31,5.38,0,ORD-000369_P-0082_3_31_5.38,False,
ORD-005129,1,P-0089,14,6.5,0,ORD-005129_P-0089_1_14_6.5,False,
ORD-001483,2,P-0001,13,7.83,15,ORD-001483_P-0001_2_13_7.83,False,
ORD-002889,2,P-0076,42,2.38,10,ORD-002889_P-0076_2_42_2.38,False,
ORD-001808,3,P-0015,43,3.43,10,ORD-001808_P-0015_3_43_3.43,False,
ORD-005556,1,P-0020,17,3.52,0,ORD-005556_P-0020_1_17_3.52,False,
ORD-002961,4,P-0068,28,1.46,0,ORD-002961_P-0068_4_28_1.46,False,
ORD-004271,4,P-0084,29,4.09,10,ORD-004271_P-0084_4_29_4.09,False,
ORD-003940,4,P-0051,7,4.52,15,ORD-003940_P-0051_4_7_4.52,False,
ORD-001649,6,P-0066,1,2.66,0,ORD-001649_P-0066_6_1_2.66,False,
ORD-001035,2,P-0041,23,6.83,0,ORD-001035_P-0041_2_23_6.83,False,
ORD-001303,5,P-0094,28,6.04,0,ORD-001303_P-0094_5_28_6.04,False,
ORD-001923,2,P-0116,21,3.91,10,ORD-001923_P-0116_2_21_3.91,False,
ORD-005403,1,P-0108,15,2.2,0,ORD-005403_P-0108_1_15_2.2,False,
ORD-002837,5,P-0046,38,3.08,0,ORD-002837_P-0046_5_38_3.08,False,
ORD-003084,1,P-0073,47,4.97,5,ORD-003084_P-0073_1_47_4.97,False,
ORD-003019,4,P-0063,48,4.87,0,ORD-003019_P-0063_4_48_4.87,False,
ORD-001931,3,P-0085,37,7.56,15,ORD-001931_P-0085_3_37_7.56,False,
ORD-002479,3,P-0037,1,7.48,8,ORD-002479_P-0037_3_1_7.48,False,
ORD-005222,1,P-0114,14,4.14,5,ORD-005222_P-0114_1_14_4.14,False,
ORD-004062,5,P-0116,7,4.02,0,ORD-004062_P-0116_5_7_4.02,False,
ORD-003121,4,P-0120,33,4.77,0,ORD-003121_P-0120_4_33_4.77,False,
ORD-002184,1,P-0096,32,5.4,0,ORD-002184_P-0096_1_32_5.4,False,
ORD-004871,1,P-0045,8,5.98,0,ORD-004871_P-0045_1_8_5.98,False,
ORD-003793,2,P-0013,27,2.82,0,ORD-003793_P-0013_2_27_2.82,False,
ORD-002566,1,P-0024,35,3.24,0,ORD-002566_P-0024_1_35_3.24,False,
ORD-001786,1,P-0055,41,5.17,0,ORD-001786_P-0055_1_41_5.17,False,
ORD-002625,2,P-0101,12,4.83,8,ORD-002625_P-0101_2_12_4.83,False,
ORD-003227,4,P-0054,9,4.79,0,ORD-003227_P-0054_4_9_4.79,False,
ORD-003267,1,P-0063,11,4.69,5,ORD-003267_P-0063_1_11_4.69,False,
ORD-003122,4,P-0007,19,3.66,10,ORD-003122_P-0007_4_19_3.66,False,
ORD-005336,1,P-0073,23,4.96,0,ORD-005336_P-0073_1_23_4.96,False,
ORD-003602,2,P-0040,48,6.9,10,ORD-003602_P-0040_2_48_6.9,False,
ORD-003276,4,P-0119,26,4.33,8,ORD-003276_P-0119_4_26_4.33,False,
ORD-004073,4,P-0016,2,5.12,10,ORD-004073_P-0016_4_2_5.12,False,
ORD-000257,5,P-0111,17,3.88,0,ORD-000257_P-0111_5_17_3.88,False,
ORD-004005,1,P-0097,30,5.83,0,ORD-004005_P-0097_1_30_5.83,False,
ORD-002864,6,P-0021,47,3.6,10,ORD-002864_P-0021_6_47_3.6,False,
ORD-000585,5,P-0051,3,4.91,5,ORD-000585_P-0051_5_3_4.91,False,
ORD-001691,3,P-0041,19,6.89,10,ORD-001691_P-0041_3_19_6.89,False,
ORD-004431,1,P-0096,36,5.24,8,ORD-004431_P-0096_1_36_5.24,False,
ORD-002607,5,P-0023,34,2.29,5,ORD-002607_P-0023_5_34_2.29,False,
ORD-002524,2,P-0037,24,7.54,10,ORD-002524_P-0037_2_24_7.54,False,
ORD-004610,3,P-0060,46,4.18,8,ORD-004610_P-0060_3_46_4.18,False,
ORD-004231,1,P-0104,15,3.87,0,ORD-004231_P-0104_1_15_3.87,False,
ORD-004307,3,P-0093,37,5.18,10,ORD-004307_P-0093_3_37_5.18,False,
ORD-003544,3,P-0120,7,4.77,8,ORD-003544_P-0120_3_7_4.77,False,
ORD-004067,2,P-0111,14,3.76,0,ORD-004067_P-0111_2_14_3.76,False,
ORD-001499,1,P-0018,44,2.84,10,ORD-001499_P-0018_1_44_2.84,False,
ORD-003465,1,P-0113,22,2.59,0,ORD-003465_P-0113_1_22_2.59,False,
ORD-003881,3,P-0116,47,3.75,10,ORD-003881_P-0116_3_47_3.75,False,
ORD-004388,2,P-0001,32,7.63,0,ORD-004388_P-0001_2_32_7.63,False,
ORD-000291,3,P-0052,12,3.67,0,ORD-000291_P-0052_3_12_3.67,False,
ORD-001580,4,P-0031,10,3.22,0,ORD-001580_P-0031_4_10_3.22,False,
ORD-003811,1,P-0072,4,2.97,0,ORD-003811_P-0072_1_4_2.97,False,
ORD-005158,4,P-0118,32,4.6,8,ORD-005158_P-0118_4_32_4.6,False,
ORD-002973,2,P-0057,13,7.15,0,ORD-002973_P-0057_2_13_7.15,False,
ORD-004084,1,P-0047,29,6.69,8,ORD-004084_P-0047_1_29_6.69,False,
ORD-002131,2,P-0005,2,5.72,0,ORD-002131_P-0005_2_2_5.72,False,
ORD-003956,1,P-0064,18,5.9,0,ORD-003956_P-0064_1_18_5.9,False,
ORD-005603,5,P-0079,5,6.29,0,ORD-005603_P-0079_5_5_6.29,False,
ORD-000331,1,P-0065,10,6.05,0,ORD-000331_P-0065_1_10_6.05,False,
ORD-001598,1,P-0027,45,3.72,0,ORD-001598_P-0027_1_45_3.72,False,
ORD-002028,2,P-0076,20,2.27,0,ORD-002028_P-0076_2_20_2.27,False,
ORD-005382,3,P-0008,5,3.62,5,ORD-005382_P-0008_3_5_3.62,False,
ORD-003187,2,P-0102,28,3.45,0,ORD-003187_P-0102_2_28_3.45,False,
ORD-001860,4,P-0120,40,4.87,10,ORD-001860_P-0120_4_40_4.87,False,
ORD-001836,3,P-0002,11,7.95,0,ORD-001836_P-0002_3_11_7.95,False,
ORD-001719,4,P-0078,21,8.24,15,ORD-001719_P-0078_4_21_8.24,False,
ORD-001025,1,P-0003,22,4.54,0,ORD-001025_P-0003_1_22_4.54,False,
ORD-002945,3,P-0120,16,4.84,0,ORD-002945_P-0120_3_16_4.84,False,
ORD-003435,4,P-0015,5,3.19,15,ORD-003435_P-0015_4_5_3.19,False,
ORD-001424,1,P-0106,4,4.28,0,ORD-001424_P-0106_1_4_4.28,False,
ORD-002788,2,P-0023,15,2.45,5,ORD-002788_P-0023_2_15_2.45,False,
ORD-003244,1,P-0114,36,4.0,15,ORD-003244_P-0114_1_36_4.0,False,
ORD-000983,2,P-0041,46,6.35,0,ORD-000983_P-0041_2_46_6.35,False,
ORD-005492,3,P-0098,23,4.63,0,ORD-005492_P-0098_3_23_4.63,False,
ORD-002295,1,P-0089,16,6.42,0,ORD-002295_P-0089_1_16_6.42,False,
ORD-005532,1,P-0085,20,7.33,10,ORD-005532_P-0085_1_20_7.33,False,
ORD-003442,2,P-0051,39,4.55,0,ORD-003442_P-0051_2_39_4.55,False,
ORD-001480,3,P-0020,16,3.34,0,ORD-001480_P-0020_3_16_3.34,False,
ORD-001196,2,P-0035,24,5.99,15,ORD-001196_P-0035_2_24_5.99,False,
ORD-000372,3,P-0064,43,6.41,10,ORD-000372_P-0064_3_43_6.41,False,
ORD-003766,2,P-0072,39,2.95,8,ORD-003766_P-0072_2_39_2.95,False,
ORD-002867,3,P-0067,2,6.11,0,ORD-002867_P-0067_3_2_6.11,False,
ORD-002875,1,P-0101,37,4.63,0,ORD-002875_P-0101_1_37_4.63,False,
ORD-004009,4,P-0063,23,5.11,0,ORD-004009_P-0063_4_23_5.11,False,
ORD-001286,1,P-0117,42,4.57,5,ORD-001286_P-0117_1_42_4.57,False,
ORD-002279,4,P-0019,1,3.56,0,ORD-002279_P-0019_4_1_3.56,False,
ORD-001002,1,P-0096,18,5.42,8,ORD-001002_P-0096_1_18_5.42,False,
ORD-000824,6,P-0008,32,3.5,10,ORD-000824_P-0008_6_32_3.5,False,
ORD-003585,5,P-0045,45,6.12,15,ORD-003585_P-0045_5_45_6.12,False,
ORD-004289,1,P-0062,19,2.38,0,ORD-004289_P-0062_1_19_2.38,False,
ORD-001796,2,P-0042,15,2.48,10,ORD-001796_P-0042_2_15_2.48,False,
ORD-004299,2,P-0052,46,3.91,10,ORD-004299_P-0052_2_46_3.91,False,
ORD-001148,1,P-0095,24,3.97,0,ORD-001148_P-0095_1_24_3.97,False,
ORD-002381,2,P-0050,2,4.44,0,ORD-002381_P-0050_2_2_4.44,False,
ORD-004593,2,P-0073,17,5.4,8,ORD-004593_P-0073_2_17_5.4,False,
ORD-004590,1,P-0020,18,3.33,0,ORD-004590_P-0020_1_18_3.33,False,
ORD-002551,6,P-0077,19,3.8,0,ORD-002551_P-0077_6_19_3.8,False,
ORD-001858,4,P-0036,29,3.09,15,ORD-001858_P-0036_4_29_3.09,False,
ORD-005216,2,P-0022,43,1.59,15,ORD-005216_P-0022_2_43_1.59,False,
ORD-004984,2,P-0029,42,2.81,0,ORD-004984_P-0029_2_42_2.81,False,
ORD-004894,2,P-0070,12,1.54,0,ORD-004894_P-0070_2_12_1.54,False,
ORD-004716,3,P-0037,30,7.29,10,ORD-004716_P-0037_3_30_7.29,False,
ORD-001678,4,P-0010,42,6.38,15,ORD-001678_P-0010_4_42_6.38,False,
ORD-001282,1,P-0109,1,6.43,8,ORD-001282_P-0109_1_1_6.43,False,
ORD-002769,6,P-0050,38,4.42,15,ORD-002769_P-0050_6_38_4.42,False,
ORD-004428,1,P-0050,47,4.4,0,ORD-004428_P-0050_1_47_4.4,False,
ORD-001708,4,P-0110,47,3.99,0,ORD-001708_P-0110_4_47_3.99,False,
ORD-005304,1,P-0059,14,6.17,15,ORD-005304_P-0059_1_14_6.17,False,
ORD-003501,4,P-0063,8,5.07,0,ORD-003501_P-0063_4_8_5.07,False,
ORD-002964,6,P-0066,20,2.67,0,ORD-002964_P-0066_6_20_2.67,False,
ORD-001868,1,P-0021,14,3.67,0,ORD-001868_P-0021_1_14_3.67,False,
ORD-003004,4,P-0081,6,7.33,0,ORD-003004_P-0081_4_6_7.33,False,
ORD-005430,6,P-0109,42,6.42,0,ORD-005430_P-0109_6_42_6.42,False,
ORD-003569,2,P-0111,32,3.67,0,ORD-003569_P-0111_2_32_3.67,False,
ORD-001151,1,P-0115,25,2.71,0,ORD-001151_P-0115_1_25_2.71,False,
ORD-002415,1,P-0086,38,6.36,8,ORD-002415_P-0086_1_38_6.36,False,
ORD-004900,3,P-0082,40,5.35,0,ORD-004900_P-0082_3_40_5.35,False,
ORD-005292,2,P-0071,6,8.3,0,ORD-005292_P-0071_2_6_8.3,False,
ORD-004523,1,P-0045,40,6.31,0,ORD-004523_P-0045_1_40_6.31,False,
ORD-002244,1,P-0086,42,6.34,5,ORD-002244_P-0086_1_42_6.34,False,
ORD-002207,1,P-0045,36,5.8,0,ORD-002207_P-0045_1_36_5.8,False,
ORD-001387,6,P-0003,23,4.48,0,ORD-001387_P-0003_6_23_4.48,False,
ORD-003852,3,P-0049,33,2.44,0,ORD-003852_P-0049_3_33_2.44,False,
ORD-004535,1,P-0065,18,5.88,0,ORD-004535_P-0065_1_18_5.88,False,
ORD-002162,1,P-0035,19,6.35,5,ORD-002162_P-0035_1_19_6.35,False,
ORD-002261,2,P-0075,8,5.63,0,ORD-002261_P-0075_2_8_5.63,False,
ORD-001346,3,P-0011,25,1.58,0,ORD-001346_P-0011_3_25_1.58,False,
ORD-003575,1,P-0014,24,3.11,5,ORD-003575_P-0014_1_24_3.11,False,
ORD-000261,5,P-0057,44,7.11,0,ORD-000261_P-0057_5_44_7.11,False,
ORD-003151,2,P-0027,24,3.78,0,ORD-003151_P-0027_2_24_3.78,False,
ORD-005323,1,P-0072,28,2.8,0,ORD-005323_P-0072_1_28_2.8,False,
ORD-003674,3,P-0110,43,4.1,0,ORD-003674_P-0110_3_43_4.1,False,
ORD-004076,3,P-0030,13,2.47,0,ORD-004076_P-0030_3_13_2.47,False,
ORD-005214,2,P-0048,18,1.65,10,ORD-005214_P-0048_2_18_1.65,False,
ORD-004375,2,P-0117,47,4.33,10,ORD-004375_P-0117_2_47_4.33,False,
ORD-003281,6,P-0102,14,3.3,5,ORD-003281_P-0102_6_14_3.3,False,
ORD-004945,3,P-0026,22,8.68,10,ORD-004945_P-0026_3_22_8.68,False,
ORD-001150,2,P-0033,10,8.26,10,ORD-001150_P-0033_2_10_8.26,False,
ORD-002709,3,P-0069,20,1.51,15,ORD-002709_P-0069_3_20_1.51,False,
ORD-005024,1,P-0055,9,5.08,15,ORD-005024_P-0055_1_9_5.08,False,
ORD-002123,4,P-0093,39,5.02,0,ORD-002123_P-0093_4_39_5.02,False,
ORD-004094,1,P-0041,19,6.36,0,ORD-004094_P-0041_1_19_6.36,False,
ORD-000317,2,P-0002,22,8.51,8,ORD-000317_P-0002_2_22_8.51,False,
ORD-003302,2,P-0068,42,1.47,8,ORD-003302_P-0068_2_42_1.47,False,
ORD-003584,2,P-0099,35,4.3,0,ORD-003584_P-0099_2_35_4.3,False,
ORD-003123,1,P-0021,40,3.63,15,ORD-003123_P-0021_1_40_3.63,False,
ORD-001681,1,P-0062,45,2.44,10,ORD-001681_P-0062_1_45_2.44,False,
ORD-003197,2,P-0010,42,6.59,10,ORD-003197_P-0010_2_42_6.59,False,
ORD-001729,4,P-0053,3,7.18,0,ORD-001729_P-0053_4_3_7.18,False,
ORD-001199,3,P-0051,31,4.51,10,ORD-001199_P-0051_3_31_4.51,False,
ORD-000001,3,P-0009,32,4.05,15,ORD-000001_P-0009_3_32_4.05,False,
ORD-003088,3,P-0020,2,3.39,0,ORD-003088_P-0020_3_2_3.39,False,
ORD-004085,3,P-0073,46,5.38,8,ORD-004085_P-0073_3_46_5.38,False,
ORD-005471,5,P-0087,23,3.62,8,ORD-005471_P-0087_5_23_3.62,False,
ORD-005200,1,P-0028,43,6.95,0,ORD-005200_P-0028_1_43_6.95,False,
ORD-001301,1,P-0015,47,3.44,10,ORD-001301_P-0015_1_47_3.44,False,
ORD-003378,3,P-0061,43,5.16,0,ORD-003378_P-0061_3_43_5.16,False,
ORD-004712,1,P-0067,21,6.12,8,ORD-004712_P-0067_1_21_6.12,False,
ORD-004128,4,P-0116,7,3.97,0,ORD-004128_P-0116_4_7_3.97,False,
ORD-001722,1,P-0001,23,7.15,5,ORD-001722_P-0001_1_23_7.15,False,
ORD-002981,1,P-0020,7,3.34,0,ORD-002981_P-0020_1_7_3.34,False,
ORD-002401,4,P-0064,32,5.97,0,ORD-002401_P-0064_4_32_5.97,False,
ORD-005029,2,P-0079,42,6.76,0,ORD-005029_P-0079_2_42_6.76,False,
ORD-000642,4,P-0006,2,4.92,15,ORD-000642_P-0006_4_2_4.92,False,
ORD-003980,4,P-0063,21,5.11,8,ORD-003980_P-0063_4_21_5.11,False,
ORD-002375,2,P-0038,10,5.66,10,ORD-002375_P-0038_2_10_5.66,False,
ORD-004050,1,P-0104,39,3.8,15,ORD-004050_P-0104_1_39_3.8,False,
ORD-003694,2,P-0088,19,4.6,10,ORD-003694_P-0088_2_19_4.6,False,
ORD-000896,2,P-0051,40,4.85,5,ORD-000896_P-0051_2_40_4.85,False,
ORD-002328,1,P-0077,46,3.88,5,ORD-002328_P-0077_1_46_3.88,False,
ORD-001827,1,P-0056,36,4.89,0,ORD-001827_P-0056_1_36_4.89,False,
ORD-000297,6,P-0088,28,4.64,5,ORD-000297_P-0088_6_28_4.64,False,
ORD-004440,1,P-0118,25,4.47,0,ORD-004440_P-0118_1_25_4.47,False,
ORD-001666,3,P-0027,16,3.98,0,ORD-001666_P-0027_3_16_3.98,False,
ORD-003363,2,P-0026,25,8.63,0,ORD-003363_P-0026_2_25_8.63,False,
ORD-003127,5,P-0033,7,8.15,0,ORD-003127_P-0033_5_7_8.15,False,
ORD-002764,1,P-0019,23,3.68,5,ORD-002764_P-0019_1_23_3.68,False,
ORD-004793,1,P-0014,42,3.19,8,ORD-004793_P-0014_1_42_3.19,False,
ORD-004373,6,P-0048,34,1.7,0,ORD-004373_P-0048_6_34_1.7,False,
ORD-001594,1,P-0119,35,4.46,15,ORD-001594_P-0119_1_35_4.46,False,
ORD-002698,3,P-0023,37,2.32,0,ORD-002698_P-0023_3_37_2.32,False,
ORD-001843,4,P-0075,23,5.54,10,ORD-001843_P-0075_4_23_5.54,False,
ORD-002381,5,P-0089,41,7.02,0,ORD-002381_P-0089_5_41_7.02,False,
ORD-000125,4,P-0086,10,6.55,0,ORD-000125_P-0086_4_10_6.55,False,
ORD-003614,1,P-0010,23,6.21,8,ORD-003614_P-0010_1_23_6.21,False,
ORD-004146,3,P-0079,6,6.29,0,ORD-004146_P-0079_3_6_6.29,False,
ORD-001861,1,P-0097,42,5.77,10,ORD-001861_P-0097_1_42_5.77,False,
ORD-004545,1,P-0099,9,4.19,0,ORD-004545_P-0099_1_9_4.19,False,
ORD-000754,3,P-0030,47,2.45,8,ORD-000754_P-0030_3_47_2.45,False,
ORD-004312,2,P-0030,2,2.37,0,ORD-004312_P-0030_2_2_2.37,False,
ORD-004642,5,P-0029,32,2.86,0,ORD-004642_P-0029_5_32_2.86,False,
ORD-005149,5,P-0089,40,6.81,8,ORD-005149_P-0089_5_40_6.81,False,
ORD-001593,4,P-0112,7,6.53,10,ORD-001593_P-0112_4_7_6.53,False,
