orden_id,cliente_id,fecha_pedido,fecha_entrega,fecha_proceso,canal_venta,estado,monto_total,metadatos_json,source_file,load_date,update_date,loaded_by,is_active
ORD-003614,C00001,2026-01-23,2026-01-23,2026-01-25,VENDEDOR,ENTREGADO,672.18,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003083,C00001,2025-12-08,2025-12-11,2025-12-11,APP B2B,ENTREGADO,76.24,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000975,C00546,2025-07-22,2025-07-24,2025-07-25,APP B2B,ENTREGADO,545.12,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001108,C00012,2025-08-10,2025-08-13,2025-08-14,APP B2B,ENTREGADO,107.57,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004725,C00216,2026-03-24,2026-03-25,2026-03-25,APP B2B,ENTREGADO,478.46,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000408,C00006,2025-06-21,2025-06-22,2025-06-22,APP B2B,ENTREGADO,502.81,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005424,C00129,2026-05-03,2026-05-05,2026-05-06,VENDEDOR,PENDIENTE,469.49,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001875,C00042,2025-09-25,2025-09-27,2025-09-27,TELEVENTAS,ENTREGADO,551.46,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005039,C00587,2026-04-23,2026-04-25,2026-04-26,APP B2B,PENDIENTE,355.87,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003436,C00716,2025-12-04,2025-12-06,2025-12-07,VENDEDOR,ENTREGADO,777.65,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005118,C00046,2026-04-24,2026-04-26,2026-04-27,APP B2B,ENTREGADO,329.68,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005092,C00195,2026-04-17,2026-04-19,2026-04-23,DISTRIBUIDOR,ENTREGADO,168.4,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004660,C00127,2026-03-17,2026-03-20,2026-03-21,VENDEDOR,ENTREGADO,249.9,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005282,C00288,2026-04-05,2026-04-08,2026-04-10,DISTRIBUIDOR,ENTREGADO,948.91,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001708,C00004,2025-09-18,2025-09-18,2025-09-19,VENDEDOR,ENTREGADO,393.99,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001630,C00038,2025-09-12,2025-09-12,2025-09-12,VENDEDOR,ANULADO,256.77,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004010,C00446,2026-01-15,2026-01-15,2026-01-15,VENDEDOR,ENTREGADO,312.37,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005465,C00449,2026-05-07,2026-05-09,2026-05-10,APP B2B,ENTREGADO,211.67,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004817,C00004,2026-03-31,2026-04-01,2026-04-01,VENDEDOR,PENDIENTE,681.49,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001837,C00344,2025-09-18,2025-09-18,2025-09-18,APP B2B,DEVUELTO,913.15,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000319,C00052,2025-06-27,2025-06-28,2025-06-28,APP B2B,ENTREGADO,290.98,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000136,C00086,2025-06-17,2025-06-20,2025-06-20,VENDEDOR,ANULADO,735.74,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004338,C00753,2026-02-01,2026-02-03,2026-02-04,APP B2B,PENDIENTE,601.18,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001091,C00001,2025-08-07,2025-08-08,2025-08-08,VENDEDOR,ENTREGADO,414.78,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002750,C00015,2025-11-28,2025-11-29,2025-11-30,APP B2B,DEVUELTO,446.28,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001585,C00019,2025-09-07,2025-09-08,2025-09-09,APP B2B,ENTREGADO,48.58,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004040,C00159,2026-02-16,2026-02-16,2026-02-16,APP B2B,ENTREGADO,142.32,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003746,C00268,2026-01-24,2026-01-26,2026-01-26,VENDEDOR,PENDIENTE,573.24,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002789,C00168,2025-11-26,2025-11-26,2025-11-26,APP B2B,ANULADO,147.33,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005459,C00146,2026-05-08,2026-05-10,2026-05-10,VENDEDOR,ENTREGADO,75.1,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000617,C00002,2025-07-22,2025-07-22,2025-07-23,APP B2B,ENTREGADO,556.51,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000276,C00257,2025-06-16,2025-06-17,2025-06-18,APP B2B,ENTREGADO,313.17,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005069,C00569,2026-04-16,2026-04-17,2026-04-18,VENDEDOR,ENTREGADO,260.3,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004402,C00399,2026-02-27,2026-03-02,2026-03-03,VENDEDOR,ENTREGADO,200.09,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000290,C00152,2025-06-19,2025-06-19,2025-06-20,APP B2B,ENTREGADO,508.48,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002282,C00078,2025-10-23,2025-10-26,2025-10-27,VENDEDOR,ENTREGADO,239.85,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000583,C00375,2025-07-25,2025-07-26,2025-07-26,APP B2B,ENTREGADO,245.43,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000664,C00733,2025-07-15,2025-07-17,2025-07-19,DISTRIBUIDOR,ENTREGADO,378.02,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000611,C00178,2025-07-06,2025-07-07,2025-07-07,VENDEDOR,ENTREGADO,200.58,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005353,C00695,2026-05-18,2026-05-19,2026-05-19,VENDEDOR,ENTREGADO,272.81,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000055,C00023,2025-06-04,2025-06-07,2025-06-07,APP B2B,ENTREGADO,1063.06,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004339,C00003,2026-02-19,2026-02-19,2026-02-20,VENDEDOR,ENTREGADO,277.45,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001641,C00004,2025-09-18,2025-09-18,2025-09-18,VENDEDOR,ENTREGADO,294.27,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003416,C00053,2025-12-12,2025-12-13,2025-12-13,VENDEDOR,ENTREGADO,862.93,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001059,C00264,2025-08-28,2025-08-28,2025-08-29,APP B2B,ENTREGADO,215.04,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000245,C00107,2025-06-30,2025-07-01,2025-07-01,APP B2B,ENTREGADO,449.56,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002307,C00081,2025-10-01,2025-10-04,2025-10-05,VENDEDOR,PENDIENTE,405.48,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003472,C00046,2025-12-10,2025-12-10,2025-12-10,APP B2B,ENTREGADO,204.66,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000403,C00550,2025-06-14,2025-06-14,2025-06-15,APP B2B,ENTREGADO,355.26,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002245,C00078,2025-10-05,2025-10-08,2025-10-09,VENDEDOR,ENTREGADO,10.32,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-005448,C00009,2026-05-10,2026-05-13,2026-05-14,APP B2B,ENTREGADO,162.43,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003385,C00712,2025-12-16,2025-12-18,2025-12-19,TELEVENTAS,ENTREGADO,48.67,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001458,C00009,2025-08-11,2025-08-13,2025-08-13,APP B2B,ENTREGADO,205.48,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001465,C00137,2025-09-20,2025-09-22,2025-09-23,APP B2B,ENTREGADO,605.86,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002608,C00006,2025-11-16,2025-11-19,2025-11-20,TELEVENTAS,ENTREGADO,68.23,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003984,C00003,2026-01-04,2026-01-05,2026-01-06,APP B2B,ENTREGADO,27.05,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001902,C00079,2025-09-22,2025-09-24,2025-09-24,VENDEDOR,ENTREGADO,354.73,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000116,C00487,2025-06-15,2025-06-17,2025-06-18,TELEVENTAS,ENTREGADO,372.33,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000360,C00503,2025-06-15,2025-06-15,2025-06-16,TELEVENTAS,ANULADO,228.33,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003841,C00003,2026-01-10,2026-01-12,2026-01-12,VENDEDOR,ENTREGADO,587.53,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002406,C00336,2025-11-07,2025-11-10,2025-11-10,VENDEDOR,ENTREGADO,114.47,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000092,C00694,2025-06-16,2025-06-17,2025-06-19,APP B2B,ENTREGADO,63.28,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003301,C00006,2025-12-01,2025-12-02,2025-12-03,TELEVENTAS,ENTREGADO,144.44,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004210,C00083,2026-02-09,2026-02-12,2026-02-13,APP B2B,ENTREGADO,249.9,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002573,C00012,2025-11-15,2025-11-17,2025-11-17,VENDEDOR,ENTREGADO,78.5,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001716,C00020,2025-09-11,2025-09-13,2025-09-17,DISTRIBUIDOR,ENTREGADO,166.72,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001705,C00007,2025-09-22,2025-09-23,2025-09-24,APP B2B,ENTREGADO,674.61,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003838,C00049,2026-01-14,2026-01-15,2026-01-16,APP B2B,ENTREGADO,221.59,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003275,C00012,2025-12-10,2025-12-11,2025-12-11,VENDEDOR,ENTREGADO,426.14,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-003592,C00259,2026-01-25,2026-01-26,2026-01-27,VENDEDOR,ENTREGADO,405.23,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001129,C00272,2025-08-23,2025-08-23,2025-08-24,VENDEDOR,ENTREGADO,674.47,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001080,C00005,2025-08-16,2025-08-16,2025-08-18,VENDEDOR,ENTREGADO,47.55,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000997,C00390,2025-08-30,2025-08-31,2025-08-31,TELEVENTAS,ENTREGADO,1073.05,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001376,C00001,2025-08-12,2025-08-13,2025-08-13,APP B2B,ENTREGADO,142.1,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-001011,C00186,2025-08-02,2025-08-04,2025-08-05,APP B2B,ENTREGADO,398.75,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-000954,C00168,2025-07-27,2025-07-30,2025-07-30,VENDEDOR,ENTREGADO,650.68,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002812,C00152,2025-11-06,2025-11-08,2025-11-08,VENDEDOR,ANULADO,731.22,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-004289,C00047,2026-02-18,2026-02-18,2026-02-18,APP B2B,ENTREGADO,9.94,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
ORD-002589,C00051,2025-11-04,2025-11-07,2025-11-08,APP B2B,ENTREGADO,197.96,"{""nombre_archivo"": ""ordenes_cleaned.csv"", ""numero_filas"": 5602, ""fecha_carga"": ""2026-06-21 19:34:03""}",ordenes_cleaned.csv,2026-06-21 19:34:03.440019,2026-06-21 19:34:03.440399,proceso_etl_python,1
